country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Peru,135.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,11.0,,Yes,No mention,Yes,No,,Yes,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Peru,135.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,0.0,,Yes,No mention,Yes,No,,Yes,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Peru,135.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,15.0,,Yes,No,Yes,No,,Yes,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Peru,135.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,54.0,,No,No,Yes,No,,Some,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Peru,135.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Yes,Yes,Yes,78.0,,No,No,Yes,No,,Yes,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Peru,135.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Yes,Some,Yes,18.0,,Yes,No,Yes,No,,Yes,,2000-12-14,2002-01-23,2002-01-10,1960-02-01,1960-12-06,1981-07-23,1982-09-13,2000-11-01,2002-05-08,2000-11-01,2002-05-08
Brazil,140.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,,,No mention,No mention,No,No,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No mention,No mention,Yes,No mention,,Some,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,3.0,,No mention,No mention,Yes,No mention,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,50.0,,Yes,No mention,Yes,No mention,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,3.0,,Yes,No mention,Yes,No mention,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,1.0,,Yes,Yes,Yes,No mention,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,14.0,,Yes,No mention,Yes,No,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,0.0,,Yes,Yes,Yes,No,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,22.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,20.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Brazil,140.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,43.0,,Yes,No,Yes,Yes,,Some,,2000-12-12,2004-01-29,2000-02-02,1957-04-25,1965-06-18,1981-03-31,1984-02-01,2000-09-06,2004-01-27,2000-09-06,2004-01-27
Bolivia,145.0,2003,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,0.0,,No mention,No mention,No,No mention,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2004,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,No mention,No,No,No mention,,No,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2005,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No mention,0.0,,No,No,No,No mention,,No,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2006,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,7.0,,No,No mention,No,No mention,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2007,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,36.0,,Yes,No mention,No,Yes,,Yes,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2008,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,7.0,,Yes,No,No,Yes,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2009,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,178.0,,Yes,No,Yes,Yes,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2010,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,21.0,,Yes,No,No,No mention,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Bolivia,145.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,,Yes,Yes,Yes,34.0,,Yes,No,No,Yes,,Some,,2000-12-12,2006-05-18,2003-06-06,2005-05-31,1990-06-11,1980-05-30,1990-06-08,2001-11-10,2003-06-03,,2004-12-22
Paraguay,150.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No,0.0,,No,No mention,No,No mention,,No,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,5.0,,No,No mention,No,No mention,,No,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,No,No mention,No,No mention,,No,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,No,Yes,No,No,,No,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,11.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,47.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Paraguay,150.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,38.0,,Yes,No,Yes,No,,Yes,,2000-12-12,2004-09-22,2001-03-07,1967-08-28,1968-05-16,,1987-04-06,2000-09-13,2003-08-18,2000-09-13,2002-09-27
Chile,155.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No mention,No mention,No,No mention,,No,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,23.0,,Yes,No mention,Yes,No mention,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,14.0,,Yes,No mention,No mention,No,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,2.0,,Yes,Yes,Yes,No,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,51.0,,Yes,Yes,Yes,No,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,10.0,,Yes,No,Yes,No mention,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,34.0,,Yes,No mention,Yes,No mention,,Yes,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Chile,155.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,39.0,,Yes,No,Yes,No mention,,Some,,2002-08-08,2004-11-29,2000-07-17,1933-05-31,1999-02-01,1980-07-17,1989-12-07,2000-06-28,2003-02-06,2001-11-15,2003-07-31
Argentina,160.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,No,No mention,Yes,First mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,4.0,,Yes,No,No,No mention,,Yes,,2000-12-12,2002-11-19,2001-02-05,1950-03-14,1960-01-18,1980-07-17,1985-07-15,2002-04-01,2003-09-25,2000-06-15,2002-09-10
