country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Argentina,160.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,No,No mention,Yes,First mention,Yes,,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No,No,No,,Yes,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Argentina,160.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,2.0,,Yes,No,Yes,Yes,,Yes,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Argentina,160.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No,10.0,,No,No,No,Yes,,Yes,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Argentina,160.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,No mention,0.0,,Yes,No,No,No,,Yes,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Argentina,160.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,90.0,,Yes,Yes,No,No,,Yes,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Argentina,160.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,78.0,,Yes,Yes,Yes,No,,Some,,12 Dec 2000Ê,19 Nov 2002Ê,2001-02-05,1950-03-14,1960-01-18,17 Jul 1980Ê,15 Jul 1985Ê,Ê1 Apr 2002Ê,25 Sep 2003Ê,15 Jun 2000Ê,10 Sep 2002Ê
Uruguay,165.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,10.0,,No,No,No,No mention,,No,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,3.0,,No,No mention,No,No mention,,Yes,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No,No mention,No,No,,Some,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,3.0,,No,No,No,No,,Some,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,2.0,,Yes,No,Yes,No,,Yes,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,2.0,,Yes,No,Yes,No,,Yes,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
Uruguay,165.0,2011,Tier 2/2 Watch List,Yes,2,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,5.0,,Yes,No,No,No,,Yes,,13 Dec 2000Ê,Ê4 Mar 2005Ê,2001-08-03,1995-09-06,1968-11-22,30 Mar 1981Ê,Ê9 Oct 1981Ê,Ê7 Sep 2000Ê,Ê3 Jul 2003Ê,Ê7 Sep 2000Ê,Ê9 Sep 2003Ê
United Kingdom,200.0,2001,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,No mention,No mention,No,No,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2002,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,Yes,No mention,Yes,No mention,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2003,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,Yes,No mention,Yes,No mention,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2004,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,Yes,Yes,No mention,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2005,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,66.0,,No,No mention,Yes,Yes,,Some,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,22.0,,No,Yes,Yes,No mention,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2007,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,109.0,,Yes,Yes,Yes,No,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2008,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,75.0,,Yes,Yes,Yes,No,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2009,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,129.0,,Yes,Yes,Yes,Yes,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2010,Tier 1,Yes,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
United Kingdom,200.0,2011,Tier 1,Yes,2,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,35.0,,Yes,Yes,Yes,Yes,,Yes,,14 Dec 2000Ê,Ê9 Feb 2006Ê,2000-03-22,1931-06-03,1957-12-30,22 Jul 1981Ê,Ê7 Apr 1986Ê,Ê7 Sep 2000Ê,20 Feb 2009Ê,Ê7 Sep 2000Ê,24 Jun 2003Ê
Ireland,205.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,No,,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,Yes,No,No,No mention,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
Ireland,205.0,2007,Special Case,No mention,No mention,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
Ireland,205.0,2008,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,0.0,,No mention,Yes,No,Yes,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
Ireland,205.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,0.0,,Yes,No mention,No,Yes,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
Ireland,205.0,2010,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,4.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
Ireland,205.0,2011,Tier 1,Yes,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,2.0,,Yes,Yes,Yes,No,,Yes,,13 Dec 2000Ê,17 Jun 2010Ê,1999-12-20,1931-03-02,1958-06-11,,23 Dec 1985 a,Ê7 Sep 2000Ê,,Ê7 Sep 2000Ê,18 Nov 2002Ê
"Netherlands, The",210.0,2001,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,No mention,No mention,Yes,No mention,,No mention,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2002,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No,,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2003,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,217.0,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2004,Tier 1,Yes,Yes,,No,No mention,Yes,First mention,Yes,Second mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,106.0,,Yes,Yes,Yes,No mention,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2005,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,87.0,,Yes,No mention,Yes,No mention,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2006,Tier 1,Yes,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,Yes,Yes,No mention,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2007,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,No mention,Yes,No,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2008,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,No mention,Yes,No,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2009,Tier 1,Yes,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,Yes,Yes,No,,Some,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2010,Tier 1,Yes,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,Yes,Yes,No,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
"Netherlands, The",210.0,2011,Tier 1,Yes,2,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,,,Yes,Yes,Yes,No,,Yes,,12 Dec 2000Ê,27 Jul 2005 A,2002-02-14,1933-03-31,1959-02-18,17 Jul 1980Ê,23 Jul 1991Ê,Ê7 Sep 2000Ê,23 Aug 2005Ê,Ê7 Sep 2000Ê,24 Sep 2009Ê
